,0
6033,두어리
6034,하전리
6035,흥덕면
6036,치룡리
6037,용반리
6038,교운리
6039,제하리
6040,성내면
6041,양계리
6042,부덕리
6043,옥제리
6044,산림리
6045,외화리
6046,도림리
6047,덕화리
6048,반룡리
6049,자포리
6050,법지리
6051,벽송리
6052,부송리
6053,부안면
6054,수앙리
6055,상암리
6056,선운리
6057,상등리
6058,운양리
6059,부안읍
6060,서외리
6061,선은리
6062,행중리
6063,옹중리
6064,내요리
6065,외하리
6066,소주리
6067,소산리
6068,갈촌리
6069,돈계리
6070,동진면
6071,안성리
6072,본덕리
6073,당상리
6074,행안면
6075,삼간리
6076,대초리
6077,계화면
6078,계화리
6079,창북리
6080,궁안리
6081,의복리
6082,보안면
6083,상입석리
6084,우동리
6085,하입석리
6086,변산면
6087,격포리
6088,지서리
6089,대항리
6090,진서리
6091,운호리
6092,곰소리
6093,금판리
6094,대수리
6095,하청리
6096,거룡리
6097,평교리
6098,덕신리
6099,감교리
6100,가오리
6101,청림리
6102,하서면
6103,언독리
6104,석상리
6105,줄포면
6106,줄포리
6107,우포리
6108,난산리
6109,파산리
6110,위도면
6111,치도리
6112,거륜리
6113,식도리
6114,상왕등리
6115,하왕등리
6116,용당동
6117,연산동
6118,양동
6119,북교동
6120,남교동
6121,호남동
6122,대안동
6123,창평동
6124,죽동
6125,무안동
6126,측후동
6127,상락동
6128,복만동
6129,광동
6130,영해동
6131,행복동
6132,축복동
6133,보광동
6134,유달동
6135,대의동
6136,만호동
6137,수강동
6138,해안동
6139,유동
6140,경동
6141,서산동
6142,금화동
6143,온금동
6144,죽교동
6145,용해동
6146,석현동
6147,달동
6148,율도동
6149,대양동
6150,옥암동
6151,종화동
6152,수정동
6153,공화동
6154,고소동
6155,충무동
6156,연등동
6157,광무동
6158,서교동
6159,봉강동
6160,남산동
6161,국동
6162,여서동
6163,문수동
6164,오림동
6165,둔덕동
6166,오천동
6167,만흥동
6168,덕충동
6169,경호동
6170,학용동
6171,안산동
6172,소호동
6173,시전동
6174,웅천동
6175,선원동
6176,여천동
6177,화장동
6178,주삼동
6179,봉계동
6180,해산동
6181,화치동
6182,월하동
6183,평여동
6184,중흥동
6185,적량동
6186,월내동
6187,묘도동
6188,낙포동
6189,상암동
6190,호명동
6191,돌산읍
6192,군내리
6193,율림리
6194,죽포리
6195,서덕리
6196,금봉리
6197,우두리
6198,소라면
6199,덕양리
6200,복산리
6201,봉두리
6202,율촌면
6203,조화리
6204,가장리
6205,취적리
6206,여동리
6207,나진리
6208,용주리
6209,창무리
6210,옥적리
6211,서촌리
6212,안포리
6213,우학리
6214,심장리
6215,두모리
6216,안도리
6217,두라리
6218,화태리
6219,횡간리
6220,화정면
6221,개도리
6222,제도리
6223,상화리
6224,하화리
6225,낭도리
6226,조발리
6227,여자리
6228,동도리
6229,손죽리
6230,삼거동
6231,와룡동
6232,행동
6233,매곡동
6234,가곡동
6235,조곡동
6236,생목동
6237,덕암동
6238,연향동
6239,풍덕동
6240,인제동
6241,저전동
6242,장천동
6243,남내동
6244,동외동
6245,교량동
6246,대룡동
6247,홍내동
6248,덕월동
6249,야흥동
6250,인월동
6251,안풍동
6252,대대동
6253,왕지동
6254,조례동
6255,승주읍
6256,유흥리
6257,평중리
6258,서평리
6259,신학리
6260,죽학리
6261,남강리
6262,해룡면
6263,복성리
6264,남가리
6265,선월리
6266,호두리
6267,농주리
6268,상내리
6269,학구리
6270,대구리
6271,비월리
6272,흥대리
6273,지본리
6274,황전면
6275,죽내리
6276,황학리
6277,내구리
6278,선변리
6279,비촌리
6280,월등면
6281,농선리
6282,월용리
6283,망용리
6284,계월리
6285,주암면
6286,복다리
6287,어왕리
6288,백록리
6289,궁각리
6290,운룡리
6291,문길리
6292,송광면
6293,낙수리
6294,이읍리
6295,외서면
6296,쌍율리
6297,반용리
6298,낙안면
6299,동내리
6300,서내리
6301,검암리
6302,용능리
6303,내운리
6304,창녕리
6305,목촌리
6306,석흥리
6307,별량면
6308,쌍림리
6309,무풍리
6310,동송리
6311,두고리
6312,상사면
6313,응령리
6314,도월리
6315,봉래리
6316,초곡리
6317,마륜리
6318,토계동
6319,송월동
6320,안창동
6321,삼영동
6322,서내동
6323,경현동
6324,금계동
6325,과원동
6326,대호동
6327,청동
6328,남외동
6329,삼도동
6330,영산동
6331,관정동
6332,평산동
6333,부덕동
6334,이창동
6335,대기동
6336,운곡동
6337,동수동
6338,오량동
6339,진포동
6340,빛가람동
6341,남평읍
6342,남석리
6343,풍림리
6344,광이리
6345,세지면
6346,내정리
6347,송제리
6348,벽산리
6349,왕곡면
6350,본양리
6351,행전리
6352,반남면
6353,공산면
6354,백사리
6355,중포리
6356,복용리
6357,동강면
6358,인동리
6359,월양리
6360,진천리
6361,다시면
6362,월태리
6363,가운리
6364,복암리
6365,문동리
6366,동당리
6367,신광리
6368,문평면
6369,안곡리
6370,대도리
6371,계로리
6372,학교리
6373,옥당리
6374,산호리
6375,노안면
6376,금안리
6377,금천면
6378,고동리
6379,동악리
6380,촌곡리
6381,산포면
6382,매성리
6383,산제리
6384,등수리
6385,등정리
6386,덕례리
6387,다도면
6388,판촌리
6389,궁원리
6390,도동리
6391,봉황면
6392,죽석리
6393,철천리
6394,황용리
6395,욱곡리
6396,오림리
6397,만봉리
6398,황금동
6399,황길동
6400,도이동
6401,중군동
6402,광영동
6403,태인동
6404,광양읍
6405,칠성리
6406,목성리
6407,초남리
6408,익신리
6409,인서리
6410,세풍리
6411,봉강면
6412,석사리
6413,부저리
6414,구서리
6415,신룡리
6416,옥룡면
6417,산남리
6418,율천리
6419,옥곡면
6420,묵백리
6421,진상면
6422,금이리
6423,섬거리
6424,비평리
6425,황죽리
6426,청암리
6427,진월면
6428,망덕리
6429,차사리
6430,선소리
6431,신아리
6432,송금리
6433,월길리
6434,진정리
6435,다압면
6436,담양읍
6437,담주리
6438,지침리
6439,백동리
6440,만성리
6441,양각리
6442,강쟁리
6443,삼만리
6444,삼다리
6445,삼지리
6446,고서면
6447,성월리
6448,보촌리
6449,원강리
6450,동운리
6451,연천리
6452,무동리
6453,인암리
6454,가암리
6455,창평면
6456,삼천리
6457,일산리
6458,해곡리
6459,외동리
6460,비차리
6461,무정면
6462,봉안리
6463,성도리
6464,정석리
6465,오례리
6466,원율리
6467,외추리
6468,용면
6469,두장리
6470,통천리
6471,추성리
6472,쌍태리
6473,용치리
6474,월산면
6475,화방리
6476,수북면
6477,개동리
6478,정중리
6479,풍수리
6480,대전면
6481,서옥리
6482,중옥리
6483,응용리
6484,태목리
6485,강의리
6486,월본리
6487,병풍리
6488,행성리
6489,갑향리
6490,곡성읍
6491,구원리
6492,서계리
6493,묘천리
6494,오곡면
6495,봉조리
6496,압록리
6497,승법리
6498,원등리
6499,월경리
6500,괴소리
6501,금반리
6502,근촌리
6503,경악리
6504,석곡면
6505,능파리
6506,덕흥리
6507,당월리
6508,방송리
6509,연반리
6510,염곡리
6511,목사동면
6512,용사리
6513,범계리
6514,공북리
6515,죽곡면
6516,삼태리
6517,원달리
6518,고치리
6519,하한리
6520,고달면
6521,뇌죽리
6522,고달리
6523,두가리
6524,옥과면
6525,옥과리
6526,리문리
6527,설옥리
6528,무창리
6529,입면
6530,약천리
6531,삼오리
6532,겸면
6533,현정리
6534,상덕리
6535,칠봉리
6536,단사리
6537,선세리
6538,청단리
6539,구례읍
6540,원방리
6541,봉북리
6542,문척면
6543,죽마리
6544,간전면
6545,간문리
6546,중대리
6547,효곡리
6548,토지면
6549,외곡리
6550,내서리
6551,문수리
6552,금내리
6553,사도리
6554,황전리
6555,광의면
6556,연파리
6557,방광리
6558,수월리
6559,온당리
6560,용방면
6561,사림리
6562,시상리
6563,외산리
6564,좌사리
6565,계천리
6566,둔사리
6567,위안리
6568,고흥읍
6569,고소리
6570,호동리
6571,성촌리
6572,등암리
6573,호형리
6574,옥하리
6575,도양읍
6576,득량리
6577,소록리
6578,풍양면
6579,당두리
6580,고옥리
6581,한동리
6582,풍남리
6583,도덕면
6584,오마리
6585,도화면
6586,사덕리
6587,덕중리
6588,당오리
6589,봉룡리
6590,지죽리
6591,발포리
6592,포두면
6593,옥강리
6594,길두리
6595,상포리
6596,오취리
6597,봉래면
6598,외초리
6599,예내리
6600,점암면
6601,천학리
6602,장남리
6603,여호리
6604,성기리
6605,모룡리
6606,과역면
6607,연등리
6608,과역리
6609,장담리
6610,망주리
6611,유둔리
6612,대서면
6613,안남리
6614,두원면
6615,관덕리
6616,풍류리
6617,대금리
6618,예회리
6619,영오리
6620,운대리
6621,영남면
6622,남열리
6623,동일면
6624,봉영리
6625,보성읍
6626,보성리
6627,옥평리
6628,쾌상리
6629,용문리
6630,벌교읍
6631,벌교리
6632,징광리
6633,칠동리
6634,척령리
6635,마동리
6636,영등리
6637,회정리
6638,장도리
6639,노동면
6640,대련리
6641,금호리
6642,옥마리
6643,명봉리
6644,미력면
6645,도개리
6646,미력리
6647,초당리
6648,겸백면
6649,은덕리
6650,평호리
6651,도안리
6652,율어면
6653,율어리
6654,칠음리
6655,고죽리
6656,유신리
6657,복내면
6658,복내리
6659,반석리
6660,진봉리
6661,일봉리
6662,시천리
6663,동교리
6664,문덕면
6665,양동리
6666,조성면
6667,조성리
6668,축내리
6669,봉능리
6670,득량면
6671,예당리
6672,해평리
6673,마천리
6674,정흥리
6675,회천면
6676,벽교리
6677,전일리
6678,회령리
6679,동율리
6680,군농리
6681,서당리
6682,객산리
6683,웅치면
6684,화순읍
6685,향청리
6686,만연리
6687,훈리
6688,동구리
6689,일심리
6690,다지리
6691,이십곡리
6692,벽라리
6693,감도리
6694,계소리
6695,세량리
6696,연양리
6697,서태리
6698,앵남리
6699,주도리
6700,한천면
6701,금전리
6702,정리
6703,정우리
6704,동가리
6705,춘양면
6706,회송리
6707,변천리
6708,산간리
6709,가봉리
6710,우봉리
6711,한지리
6712,세청리
6713,대비리
6714,이만리
6715,이양면
6716,금능리
6717,강성리
6718,장치리
6719,묵곡리
6720,옥리
6721,품평리
6722,이양리
6723,초방리
6724,능주면
6725,정남리
6726,석고리
6727,잠정리
6728,관영리
6729,천덕리
6730,만인리
6731,광사리
6732,원지리
6733,도곡면
6734,효산리
6735,쌍옥리
6736,천암리
6737,원화리
6738,도암면
6739,정천리
6740,등광리
6741,우치리
6742,봉하리
6743,보산리
6744,창랑리
6745,도석리
6746,야사리
6747,보월리
6748,인계리
6749,갈두리
6750,서유리
6751,맹리
6752,남치리
6753,송단리
6754,방리
6755,노기리
6756,와천리
6757,다곡리
6758,노치리
6759,동복면
6760,독상리
6761,칠정리
6762,신율리
6763,읍애리
6764,연둔리
6765,절산리
6766,사수리
6767,유마리
6768,다산리
6769,백용리
6770,언도리
6771,서성리
6772,청궁리
6773,무포리
6774,경치리
6775,운농리
6776,장흥읍
6777,동동리
6778,남동리
6779,예양리
6780,남외리
6781,충열리
6782,순지리
6783,성불리
6784,사안리
6785,덕제리
6786,평화리
6787,건산리
6788,해당리
6789,원도리
6790,행원리
6791,관산읍
6792,남송리
6793,농안리
6794,하발리
6795,대덕읍
6796,잠두리
6797,분토리
6798,어산리
6799,운주리
6800,접정리
6801,녹원리
6802,관지리
6803,풍길리
6804,상발리
6805,안양면
6806,비동리
6807,운흥리
6808,모령리
6809,학송리
6810,장동면
6811,배산리
6812,북교리
6813,만년리
6814,하산리
6815,제산리
6816,병동리
6817,녹양리
6818,두봉리
6819,유치면
6820,오복리
6821,단산리
6822,늑용리
6823,부산면
6824,내안리
6825,유량리
6826,금자리
6827,부춘리
6828,회진면
6829,강진읍
6830,학명리
6831,영파리
6832,덕남리
6833,춘전리
6834,군동면
6835,라천리
6836,쌍덕리
6837,삼신리
6838,칠량면
6839,송로리
6840,동백리
6841,현평리
6842,영복리
6843,단월리
6844,명주리
6845,흥학리
6846,대구면
6847,계율리
6848,저두리
6849,덕서리
6850,계라리
6851,덕년리
6852,학장리
6853,항촌리
6854,신전면
6855,벌정리
6856,사초리
6857,영관리
6858,성전면
6859,월남리
6860,영풍리
6861,성전리
6862,작천면
6863,용상리
6864,삼열리
6865,토마리
6866,이남리
6867,야흥리
6868,삼당리
6869,평기리
6870,현산리
6871,갈동리
6872,병영면
6873,상낙리
6874,지로리
6875,박동리
6876,한학리
6877,상고리
6878,중고리
6879,삭양리
6880,옴천면
6881,황막리
6882,정정리
6883,마량면
6884,상흥리
6885,해남읍
6886,해리
6887,부호리
6888,원진리
6889,충리
6890,구림리
6891,평활리
6892,부길리
6893,삼마리
6894,현산면
6895,만안리
6896,일평리
6897,읍호리
6898,백포리
6899,초호리
6900,송지면
6901,군곡리
6902,가차리
6903,학가리
6904,우근리
6905,미야리
6906,어란리
6907,소죽리
6908,통호리
6909,마봉리
6910,해원리
6911,이진리
6912,서홍리
6913,평암리
6914,북일면
6915,흥촌리
6916,운전리
6917,용일리
6918,영춘리
6919,영신리
6920,팔산리
6921,흑천리
6922,청신리
6923,백호리
6924,계곡면
6925,성진리
6926,법곡리
6927,강절리
6928,장소리
6929,선진리
6930,방춘리
6931,여수리
6932,화내리
6933,맹진리
6934,외호리
6935,연구리
6936,학의리
6937,원호리
6938,연호리
6939,한자리
6940,남리리
6941,외입리
6942,관춘리
6943,산이면
6944,금송리
6945,덕호리
6946,예정리
6947,초송리
6948,상공리
6949,문내면
6950,동외리
6951,예락리
6952,난대리
6953,충평리
6954,무고리
6955,화원면
6956,영호리
6957,인지리
6958,주광리
6959,장춘리
6960,치하리
6961,영암읍
6962,서남리
6963,동무리
6964,춘양리
6965,개신리
6966,망호리
6967,농덕리
6968,한대리
6969,삼호읍
6970,망산리
6971,용앙리
6972,난전리
6973,나불리
6974,덕진면
6975,백계리
6976,덕진리
6977,금정면
6978,연보리
6979,아천리
6980,안노리
6981,와운리
6982,연소리
6983,쌍효리
6984,월지리
6985,시종면
6986,태간리
6987,월롱리
6988,신연리
6989,옥야리
6990,도포면
6991,원항리
6992,도포리
6993,성양리
6994,양장리
6995,서구림리
6996,동구림리
6997,도갑리
6998,서호면
6999,몽해리
7000,화송리
7001,엄길리
7002,쌍풍리
7003,태백리
7004,묵동리
7005,독천리
7006,미암면
7007,두억리
7008,선황리
7009,춘동리
7010,채지리
7011,신한리
7012,호포리
7013,무안읍
7014,고절리
7015,평용리
7016,일로읍
7017,의산리
7018,상신기리
7019,감돈리
7020,삼향읍
7021,임성리
7022,남악리
7023,맥포리
7024,왕산리
7025,몽탄면
7026,당호리
7027,몽강리
7028,약곡리
7029,귀학리
7030,이산리
7031,청계면
7032,복길리
7033,구로리
7034,남안리
7035,사마리
7036,현경면
7037,양학리
7038,외반리
7039,해운리
7040,가입리
7041,망운면
7042,목서리
7043,피서리
7044,탄도리
7045,해제면
7046,유월리
7047,용학리
7048,만풍리
7049,양매리
7050,석룡리
7051,임수리
7052,산길리
7053,창매리
7054,양월리
7055,운남면
7056,하묘리
7057,함평읍
7058,함평리
7059,기각리
7060,내교리
7061,수호리
7062,자풍리
7063,만흥리
7064,장년리
7065,진양리
7066,손불면
7067,양재리
7068,죽장리
7069,석창리
7070,신광면
7071,보여리
7072,송사리
7073,학교면
7074,복천리
7075,곡창리
7076,사거리
7077,엄다면
7078,엄다리
7079,대동면
7080,강운리
7081,연암리
7082,나산면
7083,삼축리
7084,수상리
7085,초포리
7086,원선리
7087,해보면
7088,해보리
7089,대각리
7090,월야면
7091,영월리
7092,외치리
7093,월야리
7094,영광읍
7095,무령리
7096,백학리
7097,연성리
7098,단주리
7099,계송리
7100,녹사리
7101,백수읍
7102,길용리
7103,천정리
7104,논산리
7105,죽사리
7106,천마리
7107,양성리
7108,홍농읍
7109,계마리
7110,진덕리
7111,단덕리
